recommendation_id,customer_id,score_id,recommended_product_id,recommended_action,recommended_channel,recommended_timing,message_angle,expected_conversion,priority,suppression_flag,recommendation_timestamp,status,priority_rank
REC000029811,CUS00009937,SC000039748,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2492,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029812,CUS00009938,SC000039752,P009,NURTURE,EMAIL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4464,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029813,CUS00009938,SC000039750,P004,NURTURE,EMAIL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3877,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029814,CUS00009938,SC000039749,P001,NURTURE,EMAIL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4213,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029815,CUS00009939,SC000039754,P004,NURTURE,EMAIL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.6725,Medium,False,2026-08-31 18:00:00,NEW,1
REC000029816,CUS00009939,SC000039753,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5713,Low,False,2026-08-31 18:00:00,NEW,2
REC000029817,CUS00009939,SC000039755,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4183,Low,False,2026-08-31 18:00:00,NEW,3
REC000029818,CUS00009940,SC000039759,P007,NURTURE,EMAIL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.6791,Medium,False,2026-08-31 18:00:00,NEW,1
REC000029819,CUS00009940,SC000039757,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.6698,Medium,False,2026-08-31 18:00:00,NEW,2
REC000029820,CUS00009940,SC000039760,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5309,Medium,False,2026-08-31 18:00:00,NEW,3
REC000029821,CUS00009941,SC000039761,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5273,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029822,CUS00009941,SC000039763,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2682,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029823,CUS00009941,SC000039764,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2178,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029824,CUS00009942,SC000039765,P001,NO_CONTACT,NONE,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5977,Low,True,2026-08-31 18:00:00,BLOCKED,1
REC000029825,CUS00009942,SC000039767,P007,NO_CONTACT,NONE,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5353,Low,True,2026-08-31 18:00:00,BLOCKED,2
REC000029826,CUS00009942,SC000039768,P009,NO_CONTACT,NONE,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5271,Low,True,2026-08-31 18:00:00,BLOCKED,3
REC000029827,CUS00009943,SC000039770,P004,NURTURE,EMAIL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.6147,Low,False,2026-08-31 18:00:00,NEW,1
REC000029828,CUS00009943,SC000039769,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4142,Low,False,2026-08-31 18:00:00,NEW,2
REC000029829,CUS00009943,SC000039771,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4145,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029830,CUS00009944,SC000039773,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3539,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029831,CUS00009944,SC000039774,P004,NURTURE,EMAIL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2728,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029832,CUS00009944,SC000039775,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2632,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029833,CUS00009945,SC000039780,P009,NO_CONTACT,NONE,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.7376,Low,True,2026-08-31 18:00:00,BLOCKED,1
REC000029834,CUS00009945,SC000039778,P004,NO_CONTACT,NONE,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2949,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000029835,CUS00009945,SC000039777,P001,NO_CONTACT,NONE,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2566,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000029836,CUS00009946,SC000039781,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3595,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029837,CUS00009946,SC000039783,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3842,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029838,CUS00009946,SC000039784,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.3579,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029839,CUS00009947,SC000039788,P009,NO_CONTACT,NONE,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5662,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000029840,CUS00009947,SC000039785,P001,NO_CONTACT,NONE,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3465,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000029841,CUS00009947,SC000039787,P007,NO_CONTACT,NONE,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3046,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000029842,CUS00009948,SC000039789,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4654,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000029843,CUS00009948,SC000039792,P009,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4371,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000029844,CUS00009948,SC000039790,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3722,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000029845,CUS00009949,SC000039795,P007,NURTURE,EMAIL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5825,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029846,CUS00009949,SC000039793,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4519,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029847,CUS00009949,SC000039794,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3287,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029848,CUS00009950,SC000039797,P001,NO_CONTACT,NONE,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5268,Low,True,2026-08-31 18:00:00,BLOCKED,1
REC000029849,CUS00009950,SC000039800,P009,NO_CONTACT,NONE,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4987,Low,True,2026-08-31 18:00:00,BLOCKED,2
REC000029850,CUS00009950,SC000039798,P004,NO_CONTACT,NONE,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3272,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000029851,CUS00009951,SC000039801,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4802,Low,False,2026-08-31 18:00:00,NEW,1
REC000029852,CUS00009951,SC000039802,P004,NURTURE,EMAIL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4917,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029853,CUS00009951,SC000039803,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4008,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029854,CUS00009952,SC000039805,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4942,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029855,CUS00009952,SC000039807,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4514,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029856,CUS00009952,SC000039808,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4276,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029857,CUS00009953,SC000039812,P009,RM_CALL,RM_CALL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.6462,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000029858,CUS00009953,SC000039809,P001,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5883,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000029859,CUS00009953,SC000039810,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4587,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000029860,CUS00009954,SC000039813,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3012,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029861,CUS00009954,SC000039815,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1874,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029862,CUS00009954,SC000039814,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.1616,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029863,CUS00009955,SC000039820,P009,NURTURE,EMAIL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5056,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029864,CUS00009955,SC000039817,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4716,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029865,CUS00009955,SC000039818,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3187,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029866,CUS00009956,SC000039821,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3458,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029867,CUS00009956,SC000039823,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3391,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029868,CUS00009956,SC000039824,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.1628,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029869,CUS00009957,SC000039826,P004,RM_CALL,RM_CALL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.6555,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000029870,CUS00009957,SC000039825,P001,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3454,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000029871,CUS00009957,SC000039827,P007,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2965,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000029872,CUS00009958,SC000039829,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.1496,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029873,CUS00009958,SC000039831,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1921,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029874,CUS00009958,SC000039830,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.0953,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029875,CUS00009959,SC000039836,P009,NO_CONTACT,NONE,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.6659,Medium,True,2026-08-31 18:00:00,BLOCKED,1
REC000029876,CUS00009959,SC000039833,P001,NO_CONTACT,NONE,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5896,Medium,True,2026-08-31 18:00:00,BLOCKED,2
REC000029877,CUS00009959,SC000039834,P004,NO_CONTACT,NONE,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4184,Low,True,2026-08-31 18:00:00,BLOCKED,3
REC000029878,CUS00009960,SC000039838,P004,RM_CALL,RM_CALL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.371,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000029879,CUS00009960,SC000039837,P001,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2506,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000029880,CUS00009960,SC000039840,P009,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2905,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000029881,CUS00009961,SC000039841,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2375,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029882,CUS00009961,SC000039843,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2837,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029883,CUS00009961,SC000039842,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2224,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029884,CUS00009962,SC000039845,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2697,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029885,CUS00009962,SC000039847,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2809,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029886,CUS00009962,SC000039846,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2799,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029887,CUS00009963,SC000039852,P009,NO_CONTACT,NONE,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.6604,Low,True,2026-08-31 18:00:00,BLOCKED,1
REC000029888,CUS00009963,SC000039851,P007,NO_CONTACT,NONE,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.656,Low,True,2026-08-31 18:00:00,BLOCKED,2
REC000029889,CUS00009963,SC000039849,P001,NO_CONTACT,NONE,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.644,Low,True,2026-08-31 18:00:00,BLOCKED,3
REC000029890,CUS00009964,SC000039853,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.7275,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000029891,CUS00009964,SC000039855,P007,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5472,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000029892,CUS00009964,SC000039856,P009,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5415,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000029893,CUS00009965,SC000039860,P009,NURTURE,EMAIL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.7711,Medium,False,2026-08-31 18:00:00,NEW,1
REC000029894,CUS00009965,SC000039857,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3466,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029895,CUS00009965,SC000039858,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3727,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029896,CUS00009966,SC000039861,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2449,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029897,CUS00009966,SC000039862,P004,NURTURE,EMAIL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2489,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029898,CUS00009966,SC000039864,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2448,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029899,CUS00009967,SC000039868,P009,NURTURE,EMAIL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.3508,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000029900,CUS00009967,SC000039865,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3088,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000029901,CUS00009967,SC000039866,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3379,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000029902,CUS00009968,SC000039869,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4187,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
